	A091170	A091180	A099140	A102970	A132030	A133690	A139220	A139230	A139260	A139280	A139290	A143860	A147970	A148070	A157490	A182480	A185680	A195970	A195980	A200030	A203780	A218420	A227550	A228790	A228800	A232080	A245710	A251350	A256440	A266410	A273130	A276000	A276970	A276990	A278530	A280930	A283580	A294400	A304660	A304940	A305080	A305540	A305720	A308620	A309230	A329200	A329750	A332620	A352560	A357870	A360750	A371160	A371470	A379800	A379810	A385510	A385560	A390390	A394660	A394670	A396500	A396510	A399580	A402970	A409810	A411060	A414270	A414780	A418670	A419420	A419430	A426020	A426030	A430500	A434060	A437080	A438330	A441800	A446720	A446770	A448290	A448300	A449450	A452360	A453630	A453640	A453650	A453660	A453850	A453870	A455030	A455660	A455890	A456610	A456880	A458730	A458760	A459580	A461490	A463640	A463680	A463690	A464470	A464930	A468370	A468380	A473330	A474220	A476760	A477080	A498400
2023-01-20	-94.76568136022252	-908.4295587199085	-652.9035118674219	-303.99886275114113	-90.45126642366631	-1701.7962677708274	-73.86284580063466	-73.03323059913328	-1625.1885036151143	-412.9021955251883	-630.394716028577	-2640.4721633180234	-399.4839843264417	-1688.877745117512	-1493.9244074463331	-369.40428306204194	-1338.763933837392	-381.5526123988893	-637.0223284377898	273.48484458127496	-46.41470648579707	1078.7766596268993	-81.16353938051816	-227.59140918842468	-190.21608198124977	-796.7935706326607	-870.2902884336581	-13.032904752915783	321.15492129412996	-325.6474429661848	-1260.9187572719238	362.5608429383756	-69.84103800793491	-622.8948721533015	-556.9639583311764	-522.7542927860868	-393.52197585121394	-2024.133653138022	-617.2165066888228	-839.4585168203012	-30.132751707378702	-318.3666606630577	-146.92188604120747	-39.73795019003046	72.34656365807678	-113.19567475798567	242.8391162509506	-2374.1848336541734	-365.6383098896513	226.22427433795383	32.52474758022254	-582.0118858913147	-665.3315225100105	-7.536363986995639	-275.21318670692744	-11.184408752336822	-3903.5795062238612	-236.09006901345128	-256.9165081249721	-208.34186306960873	-331.3259703893964	-189.68999459846054	108.31201700205747	61.28059681510422	250.80067320648595	37.14650891248857	-153.0084831152144	-159.99886755567604	-215.95604819749315	-65.38969728164193	-179.28263240061278	-50.71406214135459	-89.9642051319097	276.94663428360946	-24.522445376649557	25.626951375830686	122.00954790021933	21.337268898657385	-20.352657705892852	0.953205144376625	3.9698235265313997	3.6447411221706716	0.0																												
2023-02-20	-84.37636138218386	-817.8143859873398	-574.4976618146793	-262.81251170735504	-76.30944003537843	-1479.9505825727829	-59.50354898717569	-66.35632985288794	-1432.3707806679668	-415.8821039977138	-569.1314053430506	-2618.0349849608538	-393.09056166348455	-1567.9300853750028	-1417.6028652644018	-335.2103840964228	-1234.343774738245	-321.27020035972237	-608.3736383869746	353.8257733715873	-11.555922926934727	1063.682575230765	-72.55744609889553	-204.35452389890952	-168.30713477635254	-713.6021209860228	-952.5231731324493	36.91796117862759	303.35317056637905	-291.53386652243444	-1061.244679847936	376.0876505382439	-50.82564555905901	-510.3512597852987	-509.4307012462923	-459.81552558906515	-366.6741324309005	-1852.3637563978773	-628.8915898375781	-773.2004333312179	-60.45550365890085	-122.4320604073182	46.51876149914824	-71.37842253989766	162.61260188855886	-116.71211005415353	230.25263197044114	-2455.8674842511828	-343.04541532760413	257.0585018848724	53.28277556306239	-539.0193711432048	-630.3661422181322	14.39150885237541	-239.22157692477413	32.51433149184595	-3707.423377171188	-149.64703007171192	-208.97266989304626	-225.6367017110315	-285.6293316937199	-221.60719004934435	88.76602195310079	72.02979742955176	185.14820257544488	39.787770734175865	-131.27134380859025	-161.81915127733555	-209.74175521478173	-63.95721602131198	-200.29861071565392	-35.68889532446701	-63.24344889447093	326.43214035632263	-6.359988964601143	27.869172285543755	218.4459088963922	29.408139442773063	-6.992105562567303	49.733395064233264	17.710331372383735	31.319788628554306	7.156132889629589																												
2023-03-20	-103.95053138476396	-757.21420997739	-583.8862614962163	-260.86342835600226	-14.577797993233617	-1217.0187473809783	-41.404833608421086	-69.56557625902042	-1316.18450476637	-431.9895506136727	-536.6481617367735	-2592.915255981621	-420.38906023224627	-1318.1689365722268	-1397.0913333550761	-377.3569234318984	-1280.8024485838941	-311.0465801201208	-621.3283882201558	341.623459632101	-43.983013414326706	949.5245970865326	-71.35319501812046	-199.89501170750873	-172.68305211110146	-612.7104865188157	-1007.8188998962432	33.51925611342085	263.27073801248116	-288.8386136361323	-807.2728958787047	298.8519523894993	-54.53649705564476	-435.6234799149588	-494.65318530993864	-493.47560899238124	-365.7410929608668	-1798.827049411244	-602.7492737149005	-710.87946475848	-53.826246613885814	244.41922476170294	364.8218011285717	-67.68942054927902	198.46874267492967	-125.98854633545761	231.3777022396407	-2417.204708079531	-392.49269419614757	287.8277278178284	42.64818362699589	-539.9639946973693	-629.290499368396	8.247590322773249	-197.444727677228	108.218190955311	-3374.6346490632423	-61.08181080200302	-207.65407317215795	-305.8193790157584	-283.15303909997056	-276.3002143543781	50.358351601065806	39.84220996237673	132.37659381298	91.32408570955704	-158.10240643390716	-150.81345645041347	-217.98437755990744	-123.4427935785825	-271.4445183817443	-26.818612430999565	-38.29146006994961	451.21534817850625	-4.106691817991305	68.6528387650178	318.7560651544627	19.019900861577298	-22.989314258975355	89.99722816613757	8.180662169639618	43.746923978224004	5.912229246867355						0.0																						
2023-04-20	-109.45814312948369	-603.7230122888177	-509.95666366575824	-230.539168427581	51.01123966889463	-698.9026124087104	4.745704776121784	-41.59783918637322	-1120.0822179653296	-410.4352195466454	-441.8887227686628	-2400.011613119641	-262.7578223743694	-1094.6633644162794	-1369.0592755080343	-391.60141903810836	-1218.6282926304011	-238.23682958382597	-589.5065075102339	396.8107468111848	23.269841879326123	954.413725879007	-38.916547115256435	-182.23187613324535	-164.81404109643154	-395.38906938119544	-1006.7398110254835	130.64475027579465	308.6198222487619	-261.5710218808017	-577.6228545936465	311.02356524999595	-38.75234458488467	-322.9945117960651	-420.1705375546753	-491.05972604711314	-324.50668785864036	-1523.9766683353737	-589.404619212557	-606.3442604281718	-43.7769225014963	1065.0935972243497	1062.911666858854	-61.02483510524871	302.69294213953617	-133.61884140581333	238.41857686211188	-2232.5839091545495	-408.37108138215626	319.60585872510273	94.03312440073569	-503.2072545888077	-586.3514924780666	57.799427531566835	-119.75861640815128	331.80090302834105	-3063.1259517863946	21.193619519015556	-182.03496548805924	-319.4871116935992	-226.67392977580857	-317.7119959945776	56.341790235297594	48.6834869294089	57.35173696135098	153.89468693267008	-159.52379032991303	-73.732897091636	-197.90263426912315	-154.3325127643002	-300.75068838955485	18.863604009155097	17.696417076609578	575.4481002956309	25.08939992951491	112.57394101566751	398.05165860005945	38.00823368733927	-12.602671694881792	134.0965501984483	24.758424540870692	69.35017087486085	71.67795152124745	0.0	0.0	0.0	0.0	0.0	-5.101392506430784	0.0	0.0	0.0																			
2023-05-19	-110.40133674449498	-430.83550446018126	-474.99688632453035	-213.58348391448908	89.08186700110309	17.602003194580902	21.91366014460482	-22.53472845985152	-953.2187145698481	-405.4967974035535	-340.1110497316222	-2246.4580154222567	-142.77258452401657	-886.9239207370119	-1318.8504767612594	-403.7337068792276	-1053.1812226760667	-178.41741838065718	-572.7229292526754	426.5869435456916	63.620432127601816	876.7804479959013	-31.45108503654683	-177.04876499096508	-170.75063471318117	-284.3588570375596	-974.9198227737797	221.19297769281184	319.9830502881341	-273.9575306872566	-398.0274324681377	234.31272721315872	-22.01641252191621	-217.09300509312015	-361.84558102696064	-494.30994566055597	-328.7922125750829	-1311.107583606201	-583.3047361553836	-464.1901290219066	-27.475375426814935	1384.63326158344	1286.1296377040999	-50.36529076740953	410.42179211317125	-127.95959926371734	249.0165846305572	-2142.0240287595807	-431.8571868072595	351.3009238887462	147.44137757460885	-490.1804266998306	-594.7552172834503	108.61519757465067	-11.961918451463134	401.04133132845345	-2871.0372081248643	122.78942846833343	-149.75538433552902	-322.9220109880698	-170.9001679651401	-365.1425411448181	40.67015267717579	29.022016700288077	-32.50162216178978	199.39420006228283	-155.06214305898538	-71.18169813077475	-181.36586982407607	-196.9575500520732	-315.4593144386072	74.62770730184457	102.29278438871006	654.0594284853869	49.44760753069022	113.89908159482002	464.5376275747403	33.6437794884705	-21.731340828611792	194.69769093745526	36.42770643747281	105.24735607821276	95.57753511544252	-10.383605431818069	1.8021209731668932	-2.5268219535209937	-4.195866639562155	5.638892957726057	-11.209599392974269	7.385213314390057	2.5932643186370115	-1.5420294488940272	0.0	0.0	0.0																
2023-06-20	-112.28739561973725	-346.25153526069334	-468.8509295639942	-193.91996153379114	101.98819068633566	918.0233108626853	45.528478324882144	38.37352379451613	-623.1589275731494	-416.1328221725762	-302.1717273334907	-2118.7392722317527	31.442245365244162	-846.6696486365399	-1310.5649026579667	-380.746337438899	-925.7241269488477	-126.09590898805436	-529.4196588543982	469.8393825926032	58.08768011758366	777.1288448958549	0.4207311058535197	-171.89224441977285	-174.02014151473986	-129.64607664970754	-947.7355840246892	294.65998810335077	297.9826909490621	-299.23236149691456	-319.15207128523616	194.11636208749042	-11.61157414081299	-71.86410289991909	-282.02246928560635	-446.7839404374281	-377.39785761800886	-1020.1328356524391	-576.2393934613083	-231.0127066396617	-61.16952612955356	1879.9408792737086	1624.8626070915707	-81.67659804985487	524.0675357642504	-118.34264520379656	225.5148628066945	-2219.5526878027886	-423.1755480914944	383.0758750010791	201.80437731697748	-466.1241455875288	-646.5584155330662	160.59109283921862	122.57221221995133	529.7456615994088	-2960.0810963761323	303.9471054784808	-70.62334747915338	-323.3087720008589	-52.87546207528521	-438.6857607350339	1.6713798468754248	13.664515362241218	-163.9105478237525	194.86677313081782	-125.07833060074518	-89.58426837804836	-141.54433572436392	-203.86879576730462	-354.7808109464622	166.5581597768978	237.57400130367023	686.0930468977895	66.1532686211267	103.29510862421012	493.97734268898785	39.99707338320968	-27.973199944830412	316.76140267709707	66.40588064474105	175.52630609411972	171.4275664177021	-2.8708346910298133	-17.34404430784889	-14.337170459160916	-7.119245231262539	29.674302266506857	-14.89846905550803	9.635738325448983	-7.618834095092097	0.8781320448088081	3.502746722129814	-38.35675670292403	-7.731528492880898	0.0	0.0	0.0													
2023-07-20	-115.25715060197854	-205.4396520478258	-499.12409224670955	-184.0418147745777	117.45753302394769	1828.4899593868904	68.51978652816615	99.75261880309245	-381.4228286606485	-444.75303047760826	-246.126762214868	-2074.326446973948	177.0706341406658	-756.1543302092759	-1279.2309925118643	-333.7549564776018	-887.7694771012393	-66.97902540400355	-490.6015943065322	554.6951515920919	10.721398280351423	711.7988845096861	21.329600310943533	-169.38727097419178	-186.71527701452123	75.64441915262614	-865.1051324570035	378.3522759613443	278.0805254616789	-339.4360712237467	-208.30915838610963	170.56565279799543	0.46245954023561353	46.289138042851846	-214.89913900219835	-363.06295667969243	-431.5786025292218	-776.1026142006958	-565.4667135989166	8.155302309343824	-92.36137432287978	2467.219707831693	1996.2217902920747	-110.62271252240498	646.5686740644778	-117.8315877538721	200.14893813421077	-2242.6924167812103	-385.1230143566736	415.36169162968145	266.8967401739337	-447.2971917962659	-706.1507052588195	220.2331108700928	257.91303752305066	697.5213410124106	-2896.1252510908016	465.04241598656336	20.71574116413649	-304.10827191570024	69.4176069475534	-513.6411330519004	-28.204946357882363	8.611577788065915	-288.7476439807233	188.79729259198393	-84.69410531365429	-146.3942391462706	-114.63781732615098	-163.8809916376249	-400.6531744371796	258.92213253874615	362.6611681567938	769.7733716972289	85.54596675602625	122.96767446804733	531.1208865009976	66.61358084847052	-26.817102950202752	411.6680804666885	101.16641412567697	244.61324329253512	187.37931458810272	7.276275991180228	-27.65461102941299	-19.25713621012619	4.222489789461179	57.40668610091234	-16.733163489090657	25.791983008350144	-14.25829921975128	5.241296628099008	10.191415929228242	-56.77647412020451	-11.502071958466331	2.075132470648896	0.8859528763223352	69.59083628025837	0.0												
2023-08-18	-109.68362734176662	-172.61481653621013	-483.22171918511594	-173.83534012484324	88.62332130119103	2484.775845404758	80.8329188164762	120.70954906671614	-362.90926185225544	-435.36489824462296	-237.81860777712973	-1955.1026012485854	274.55054810833826	-823.023974361291	-1247.197076563627	-336.52889313929154	-914.5152155565993	-62.49066331330323	-491.0358574908132	666.8906229623826	18.222148373242817	761.8121764792522	29.321098370557593	-140.17390676925515	-181.5916114530246	200.85430827538949	-656.6685046486564	465.1918673647124	276.770333672619	-338.6996107969935	-174.8733017895429	118.58137503040416	7.0958352358984484	62.72023716450167	-190.8055150862947	-342.7258901541463	-438.86503503702625	-689.423830067979	-598.4657109702493	112.14614843593881	-92.6805784945991	2766.626067877569	2077.0713243540267	-123.19299860241154	736.6303124682418	-131.57655511002667	223.7112046168022	-2288.553279933607	-394.8108443584024	446.8008869460027	336.7793610470908	-404.30970404152595	-732.634323592988	284.5889169019647	355.55802245379346	785.4704757261443	-3003.6228827597806	560.4149737929893	44.13504104432468	-348.7018190191666	132.3802688613796	-583.7849211930752	-107.44123727507576	34.40960873791664	-341.0758434394629	191.45850508077456	-64.06174364055187	-197.451235375519	-100.99378134019207	-204.45420810041833	-429.6937718628087	327.3127340107476	428.85619535768456	784.109001515084	103.17334483580271	36.78696217328252	550.0018073210813	89.9757986214754	-4.595178202043826	434.9790349979794	107.35334504066486	252.04055572252946	118.1378536091197	10.053759410189741	-17.370514564699988	5.905537771657691	20.97992765192248	67.52157953738242	-46.437811347575916	39.28724232394052	4.835214794065905	3.4311472670106014	18.692212087749795	37.74718326731818	8.066987771408094	16.400415211883228	13.918072090978058	183.11303275788669	0.07739339513500454	0.0	0.0	0.0									
2023-09-20	-71.72545931660716	-125.91718124572071	-474.9925842964767	-141.44978267417173	76.73879511974337	3099.141226579726	86.98906889785394	142.42233772254713	-326.9676563197427	-419.9558676494253	-200.44165856098152	-1819.1145505893583	381.0632040929813	-869.3525889661541	-1196.5585142336113	-329.1028140147009	-963.384728785335	-52.90198679592868	-483.6826922823511	698.4976527113395	15.414182329386676	830.9381405886452	30.515657996763366	-111.71861863599634	-185.55032500067955	272.4167454826202	-530.1721517913793	538.9578984624823	265.5262389890959	-331.0086592211883	-141.34963138621242	118.03850528968906	5.465958937133109	36.57878457483821	-147.92184115917553	-341.9671716140929	-464.06907215176216	-531.8370543570272	-624.7131400320595	221.64710614813157	-101.79496357651988	2829.3011445536904	1975.7667242574062	-140.29291667001962	788.4935886760213	-135.72855367121792	236.56293562701103	-2307.5530915020354	-397.73176268043426	478.3383823876575	394.8469814457294	-383.2662992876167	-735.9751872536262	337.6158077876007	447.0830656720045	790.1795847459998	-3076.9000168753773	626.9272124364852	64.76323859662989	-392.5572434364458	180.14192733127402	-675.6015531385392	-194.5804949344274	49.78482447325041	-393.2572579726184	198.37455241974203	-70.92370024727461	-257.11038038884635	-50.706654727098794	-243.31463009197432	-493.08275916636376	390.57462295178993	493.04320668483524	800.4096387576283	115.94869864535394	-24.09813889345969	561.5013638555683	129.0151905775656	8.462025408847694	437.71615906921215	116.00244636459138	268.9590638670761	81.6822784164251	10.509596121890354	-19.01434206430531	11.517438276809116	41.0364908724423	83.4588515440555	-67.88211114413025	60.29798217920688	15.120920999837836	4.487112231696301	29.83439546385489	87.3904423699496	17.47801018039536	20.40794701844061	16.321429381529924	344.75071017292794	1.7960442452422285	3.595324740783326	4.344668035148061	4.1211474414430995	0.0	0.0							
2023-10-20	-45.37531948462856	-165.6552226867825	-490.47979024145934	-134.30369986011465	76.16186634886617	3498.9539971424965	75.14267997792604	113.17477071198755	-322.24097950332725	-432.70044403135034	-228.80340800322847	-1884.2303109442182	369.50813811571425	-1057.0081434513559	-1215.1718893659636	-379.8858707082709	-1136.5464852067016	-90.06174546451257	-494.5056513196814	678.7917522976495	-31.46346461107896	899.3959561739357	-18.015303597851926	-106.29088188781498	-227.2778976394393	214.58822332712407	-544.1605391482299	554.9013984160629	205.11398417373857	-349.34610286280986	-215.60059904090303	80.1084308704958	-28.638266837152514	-42.172586649441655	-154.67980082157737	-394.6038932331139	-506.0546767867654	-557.9876150499476	-696.9934962939915	266.19839286992647	-118.00641973103666	2503.158759520611	1589.6946316011636	-166.85227115214548	776.2571187623871	-147.95529692458967	262.4335980219512	-2681.7109571179317	-458.0110563066755	510.16594686348253	417.8564515895687	-381.95661214976735	-718.0180138889182	359.4789353059896	506.79381065782036	680.0464786327375	-3478.33667270602	674.3618479730249	32.32116648880583	-480.73032263748246	229.72283478195095	-743.1646765923697	-308.6645853687751	49.74978022902906	-408.3728174570042	225.2581463007391	-114.04263856139914	-296.0840338956423	-10.852318713765271	-337.289217770267	-552.7440361713388	423.59473135974076	529.7576152278561	786.289351693762	110.08883290295671	-226.37126540862664	566.6476524106838	143.75121728882368	9.482821325920668	439.24860341194653	99.80553312568372	259.937545863746	15.047057931689778	-5.915394302952336	-37.36351403973822	13.614546030965357	35.81111156194311	62.51758837895068	-118.53605641150352	71.63969135551633	32.990042045019436	-6.587271065785899	43.86511384884943	164.09274851159716	33.22759331885027	15.594642615904377	12.68235345814901	553.7938236830523	-0.7277628989340883	-14.310712802427588	7.493623392858353	8.784557759176096	-86.82695147112099	-3.568940505210776	0.0	0.0					
2023-11-20	-28.28506213289893	-161.7573986279749	-519.2912277723335	-102.69809419658577	81.45456212706085	3893.244989463361	74.26434316546829	90.51166265702977	-253.74787560735058	-399.99828681056533	-229.07170816227153	-1731.0167379183476	377.18822488136357	-885.2311534923065	-1158.077215526513	-387.86665870261095	-1252.7848260283972	-78.10168474942111	-476.09723488432974	652.7058031725646	-154.0680415801544	806.280531128743	-40.17801159367809	-95.2350918744487	-241.40284800653308	197.42309821242088	-592.494340019035	569.7731120902645	142.3674763421168	-340.02773047228766	-42.90070224952069	39.637693694921836	-51.15397814603784	-104.44146800641101	-128.24141343045994	-400.5512381604167	-555.0207416028206	-460.06505670554907	-711.7817642941045	376.78073832946757	-140.65753991890597	2166.959497937365	1225.5253802781735	-190.14158323762967	738.3578753305119	-148.47380656422365	247.4888736717512	-2769.3541572471586	-454.9640093334456	540.9342131313606	435.7181796761197	-359.6486455959039	-672.4894473730383	376.7847550517108	564.83704075491	591.7453366684476	-3170.4066488206518	763.6033636452084	-9.612926437937858	-586.9131761671542	305.8412792416693	-804.2028902914017	-415.40516280595875	25.313205703349013	-456.52935968745624	220.1340775317949	-153.81916690549951	-323.82072328673166	20.227712531819634	-458.5916048063409	-604.8571315566869	462.1949827312965	591.6695726568269	955.6384385371202	112.87576335373888	-210.3863541149767	631.7108715209761	155.33473229586525	-7.199264710196076	494.4241383857643	110.9248568412495	288.6788437853702	8.039944146947164	-15.195345955840821	-54.53057851226731	-9.909770434320308	38.24676948333763	56.22871003088585	-129.2582553985094	57.504926871481075	24.525306490153525	0.6562866546519217	60.44130765084992	121.38924601042527	24.819066768137418	-1.8324711557252158	-5.378636580605416	794.2521986959036	3.1499173448828515	-19.391791260730315	23.971409705101905	9.548629121092745	-77.56198964171199	-2.6029751546720945	-4.695698578536394	-0.6420659862214961					
2023-12-20	0.8426426685618935	-101.03899628163708	-606.1647496661699	-60.79348743434912	108.1383782409739	4596.214275895283	73.12272584054608	89.46079143401448	-138.05839924174143	-352.46079690350234	-184.4710016316949	-1468.1893175958576	417.2263674341848	-451.91545063312515	-1053.3124912553594	-298.48401719701906	-1018.1834532725916	-33.78357254079128	-439.1018360680846	761.9744116648762	-81.68496381252407	736.5313243808941	-7.173295557839992	-84.341750005422	-249.8857604337818	262.96639796405543	-639.7897317338138	679.2871507916134	123.29639459385362	-330.0415070620884	302.00298810048844	35.87326654805838	-51.68058735233535	-20.614361076703062	-70.41423626931464	-302.2117500978529	-631.1637633654063	-248.89514363032504	-653.99058078302	540.6999249315995	-124.6772598208081	2027.8253294733622	1041.2840832305774	-176.80476213171096	856.1143790625247	-144.08043587560132	240.70317461786362	-2143.9160449214396	-357.1020830064026	571.2384791991499	509.2090030499512	-369.48591477638365	-669.0357168050477	443.4539924968576	668.9744335966934	571.4491206856728	-2416.150851921011	914.0076631786033	8.35414407009739	-656.4994002874046	397.288284414617	-884.8930148947211	-444.2496777256529	59.62403791736688	-523.5371291422271	236.5995566644051	-181.01244101816155	-360.93009164230443	152.92433985944263	-468.7709948875745	-693.1127983944161	529.3360382866776	696.6021413973067	1201.9002360504091	149.0647619207266	59.595428615793935	796.6406888959027	175.82487819077141	20.029697827194468	577.4999762150783	151.13935535922792	348.6065726921952	49.72387367785086	13.51925140709318	-47.93314222466506	1.5845334183322848	86.05771927302885	101.19713930147009	-92.75007945433481	93.63912575120776	22.55824246307384	22.46999509962916	80.25328270270984	109.10421974982455	21.919039757874998	20.89971400292052	6.0499026527677415	1074.887419801671	21.82892606891801	-8.250816734347609	57.97755997479544	23.945021126348365	111.94995829570689	-5.428210202142509	3.976871197251967	10.955205137841403					
2024-01-19	13.571717358854585	-127.72992891040849	-724.3929203897369	-54.678246014154865	118.85076666071654	5362.759612279158	59.9762295314913	75.9847590386039	-171.46793376739151	-322.8123177842863	-210.35565627153483	-1249.5938668219896	380.33022768612136	-138.46448215584678	-948.3799798781456	-239.75279867848076	-727.0753524306165	0.7971298643224145	-426.3083887748635	868.6226053248683	86.34314725260265	651.5541397745492	-0.27684846481315617	-74.73924046911588	-250.29765558099552	260.0896056167858	-556.2295334360351	804.798478436911	137.14667138989898	-345.6269547774509	568.8209906630073	-32.97335862253385	-47.73157393148358	39.02741205008897	-60.0223074652713	-263.7609708323489	-683.6986242651074	-211.21155578705657	-630.5423725158762	671.9165762242483	-92.9191238681924	1636.4122296014866	650.5937313190188	-149.6780420772102	960.029286740395	-138.04371873817445	258.94825715958905	-1672.4523124934785	-300.452770999942	601.5416886579187	597.5813205643426	-424.41599863179545	-688.688868351881	524.4165108839388	783.8933229904633	519.1727910809532	-1799.0791581447556	1082.1250418493855	-4.135209911592028	-735.3567866739122	459.5627782095162	-911.8602495690038	-497.81005671955154	103.79072084769359	-572.3715689031378	265.21297402930395	-232.63234317896968	-416.6213632117042	276.72401908468055	-540.3455404243477	-739.2647600451937	616.3662940638187	817.4783609797432	1338.7557911936747	189.54019047227666	229.5023038117215	936.3112878754619	169.89820652374874	54.831129559219335	687.6559802525844	181.54675988122108	395.71196574782516	91.09652289643236	31.846680655396995	-23.191071072695195	50.98699057987869	133.52246408018436	123.41208255775564	-85.96167078040344	138.75210296545083	37.268239634973725	37.39835660724748	102.77987018909334	179.9622902964984	36.27621140696283	49.37682607726674	25.329377226980796	1395.3752838791115	40.297122759797276	-0.8339239827892015	94.93654441326544	56.19563617071799	174.81104743443575	11.928906550781903	15.792932478489092	25.879219975737215	0.0	0.0			
2024-02-20	116.9012710710258	129.10604955183953	-752.8273918212053	41.093457110586314	118.69787495286073	6258.636392080676	74.95068870292562	74.41392520953923	-63.75862792199041	-256.56017323231754	-14.232596523806933	-913.5025794396533	434.74422498729473	77.7663969809364	-856.7670565253156	-201.08546828570252	-392.6440374850972	54.52059077413287	-382.46612841156275	1054.5692279263749	213.340305217087	623.3601020762944	18.589145088847545	-68.90237577077232	-238.74275913542033	286.41452295672934	-419.77311319759247	973.2805461658354	158.67157455734377	-346.0228537537896	761.2116828574508	-84.92235894330952	-53.680913044063345	119.75682810283251	16.178326775914684	-185.59267302326043	-686.2272467789262	67.22229463559052	-613.5152469951827	835.7414759195053	-77.87381168265165	1423.0181931560473	392.5921628598444	-137.56763001402032	1086.2040351936485	-125.98855523668544	272.34603319529197	-1408.4847843725147	-263.820487741712	630.345887838288	717.3436393833254	-453.08426025009794	-737.6443171116607	633.9319487586363	918.748577948887	505.6150829142098	-1428.198295291535	1362.7599645451137	17.217802171040603	-818.5571937308432	549.6375737836788	-940.2402467866987	-518.1072059143135	149.07548151941046	-631.3939293419298	280.5307167315932	-248.1589422396355	-458.87860979861944	408.3698347976406	-574.6225372693352	-791.8922268931983	767.968572468646	1039.8498926453067	1445.934821607705	241.26048560025447	321.02727237160434	1056.3546065514092	244.45028906425614	88.94335917965509	940.3257909363838	235.34980433262535	464.79677851592714	150.0261108298455	52.14930918686878	3.1076881950466486	109.45083556080135	201.8706447609202	157.90141235326155	-87.30464478272734	182.72779482277474	50.2835463931242	46.72750971891401	126.85317209362984	234.63054114055558	47.605615237271195	75.05039915549969	38.77007680729457	1747.2440486430423	58.70630956557943	-3.2574604484070733	141.49301683027988	114.35986176933875	174.2485901883192	59.085620378155	18.4513012669031	34.379924966720864	-1.7393449029605108	9.690703379705155			
2024-03-20	239.02863912955763	335.46886143212396	-713.8914498199301	122.2346970660401	181.76653085225917	7018.749503206578	80.64534165366877	105.80317115304751	96.36645957883593	-204.02432522701565	150.3250105240495	-336.1409496177075	498.38378213510805	287.0288347957394	-831.9958087717314	-161.12453989950518	-91.05289002679274	129.29793591782072	-332.2760238216906	1272.9625128242515	297.0299447761936	669.8494074722512	35.071082988428316	-72.24846335298844	-239.26298141657298	400.7917724232848	-311.2814831394571	1154.0597568334415	170.2738282522223	-357.7439167106022	941.2218304034177	-83.35434380931656	-35.44828960718223	216.42742418214038	91.38923091535435	-119.90333661115983	-642.4110542852504	341.35549126154365	-589.2243729142592	975.3805696031777	-64.34267917089892	1265.0849666625036	235.2674409627798	-127.22591780027687	1213.1808727718235	-104.71684226977686	282.32875708555184	-1117.1725916610594	-221.64306070576822	657.4425429330513	843.4501836949657	-437.0687181052235	-746.8619570611118	749.0987072019216	1032.100055725963	573.3445689390155	-1062.79083175525	1676.8739846254448	41.55927814633833	-835.0573903242184	665.0756677386253	-902.1173585815186	-562.7574141813393	201.74857250439163	-678.6088214457632	350.73183282233185	-248.1170947611172	-457.3612732231559	471.495031415463	-637.3743746716009	-767.9801882393122	913.8772773882829	1271.7073859530683	1566.8451581956906	296.5504661766299	416.47888280663756	1171.2083099509618	322.8917366890164	130.21832225706567	1219.8840353527685	294.95429642823547	523.4782160291088	284.1318030995135	80.39873059108504	42.86174594230033	152.53149368669256	277.54210343922387	185.22125518520988	-84.70609972064449	205.84110865056027	61.23571893085864	57.210726121536936	151.07743140999082	284.6133995179698	57.28647105730124	107.05468869300785	56.39014032135765	2120.991486335057	83.65327836794495	17.502779598795314	180.24283746529727	160.15714058729463	187.12037618178874	119.12228002333723	21.33778453634841	42.18369378764146	0.7090634924488768	22.31747488252404	0.0		
