	A091170	A091180	A099140	A102970	A132030	A133690	A139220	A139230	A139260	A139280	A139290	A143860	A147970	A148070	A157490	A182480	A185680	A195970	A195980	A200030	A203780	A218420	A227550	A228790	A228800	A232080	A245710	A251350	A256440	A266410	A273130	A276000	A276970	A276990	A278530	A280930	A283580	A294400	A304660	A304940	A305080	A305540	A305720	A308620	A309230	A329200	A329750	A332620	A352560	A357870	A360750	A371160	A371470	A379800	A379810	A385510	A385560	A390390	A394660	A394670	A396500	A396510	A399580	A402970	A409810	A411060	A414270	A414780	A418670	A419420	A419430	A426020	A426030	A430500	A434060	A437080	A438330	A446720	A446770	A448290	A448300	A449450	A452360	A453630	A453640	A453650	A453660	A453850	A453870	A455030	A455660	A455890	A456610	A456880	A458730	A458760	A459580	A461490	A463640	A463680	A463690	A464470	A464930	A468370	A468380	A473330	A474220	A476760	A477080
2025-07-22	11885.0	19200.0	22747.0	14075.0	19975.0	142128.0	4290.0	10897.0	31869.0	11784.0	17575.0	42655.0	44513.0	112507.0	9605.0	12100.0	25595.0	13620.0	11095.0	36080.0	22174.0	13680.0	9690.0	4129.0	3785.0	13840.0	24430.0	32096.0	8381.0	8525.0	116966.0	15142.0	7486.0	19615.0	15370.0	13134.0	12656.0	55750.0	7425.0	26324.0	12365.0	14980.0	11890.0	11559.0	26715.0	4044.0	12631.0	89664.0	11683.0	56255.0	21595.0	8491.0	8276.0	19732.0	21291.0	23810.0	80265.0	27398.0	11360.0	6503.0	11750.0	5917.0	7036.0	11891.0	6905.0	21220.0	11695.0	7920.0	15132.0	6683.0	7420.0	23697.0	31253.0	115830.0	14747.0	98530.0	116339.0	10739.0	30696.0	14861.0	18429.0	50680.0	10637.0	11730.0	11019.0	17754.0	16641.0	7412.0	13398.0	11666.0	9609.0	53697.0	57752.0	11700.0	11720.0	9011.0	1058731.0	13379.0	13401.0	15737.0	16971.0	49081.0	16336.0	10765.0	10808.0	8221.0	12977.0	9150.0	104290.0
2025-07-23	11900.0	20148.0	23048.0	13950.0	20199.0	141008.0	4280.0	10882.0	31979.0	11739.0	18257.0	43110.0	44378.0	112507.0	9470.0	12322.0	25575.0	13855.0	11260.0	36225.0	22731.0	13800.0	9775.0	4129.0	3755.0	13935.0	24620.0	32056.0	8341.0	8465.0	117006.0	15497.0	7549.0	19390.0	15410.0	13328.0	12651.0	55985.0	7430.0	26249.0	12305.0	15205.0	12090.0	11519.0	27037.0	4049.0	12572.0	89141.0	11917.0	56255.0	21551.0	8675.0	8232.0	19688.0	21128.0	24165.0	80132.0	26771.0	11603.0	6638.0	11640.0	5848.0	7070.0	11965.0	6920.0	21335.0	11695.0	7940.0	14957.0	6813.0	7425.0	23392.0	30878.0	115736.0	14747.0	98520.0	116389.0	10787.0	30150.0	14911.0	18389.0	50285.0	10749.0	11877.0	11206.0	17844.0	16785.0	7422.0	13364.0	11604.0	9604.0	53702.0	57427.0	11635.0	11759.0	9058.0	1058805.0	13384.0	13618.0	15692.0	16878.0	48888.0	16251.0	10695.0	10748.0	8195.0	12921.0	9125.0	104305.0
2025-07-24	12000.0	19908.0	22971.0	13660.0	19856.0	140515.0	4310.0	11082.0	31645.0	11689.0	17998.0	43125.0	44887.0	112401.0	9255.0	12346.0	26045.0	14025.0	11380.0	36545.0	22881.0	13870.0	9955.0	4064.0	3705.0	13895.0	24241.0	32061.0	8386.0	8295.0	116912.0	15726.0	7583.0	19935.0	15400.0	13433.0	12618.0	55900.0	7425.0	26383.0	12166.0	15620.0	12390.0	11391.0	27062.0	4054.0	12473.0	88590.0	11917.0	56270.0	21491.0	8615.0	8321.0	19639.0	21054.0	25120.0	79920.0	26905.0	11588.0	6743.0	11585.0	5818.0	6952.0	11876.0	6880.0	20900.0	11641.0	7950.0	14962.0	6654.0	7510.0	23512.0	30883.0	115558.0	14747.0	98573.0	116369.0	10735.0	30412.0	15001.0	18489.0	50930.0	10782.0	11730.0	11271.0	17794.0	16686.0	7441.0	13225.0	11496.0	9604.0	53711.0	56913.0	11530.0	11710.0	8988.0	1059018.0	13344.0	13274.0	15587.0	16893.0	48454.0	16390.0	10578.0	10657.0	8111.0	12878.0	9053.0	104320.0
2025-07-25	12059.0	19838.0	22756.0	13805.0	19747.0	141810.0	4270.0	11267.0	31585.0	11659.0	17923.0	42660.0	45161.0	112357.0	9410.0	12264.0	25945.0	13995.0	11290.0	36620.0	22915.0	14045.0	9985.0	4034.0	3685.0	13765.0	24720.0	32409.0	8411.0	8320.0	116907.0	15621.0	7636.0	20110.0	15440.0	13318.0	12661.0	56035.0	7440.0	26398.0	12260.0	15595.0	12420.0	11470.0	27490.0	4054.0	12557.0	89536.0	11883.0	56270.0	21698.0	8545.0	8390.0	19831.0	21252.0	25245.0	79875.0	27060.0	11479.0	6768.0	11560.0	5838.0	7075.0	11965.0	6875.0	20925.0	11626.0	8120.0	14917.0	6654.0	7490.0	23821.0	31123.0	115533.0	14817.0	98510.0	116324.0	10797.0	30666.0	15020.0	18504.0	51880.0	10777.0	11749.0	11330.0	17868.0	16516.0	7441.0	13155.0	11579.0	9581.0	53716.0	57342.0	11620.0	11779.0	9045.0	1059091.0	13379.0	13339.0	15627.0	16986.0	48952.0	16574.0	10675.0	10738.0	8190.0	13010.0	9120.0	104335.0
2025-07-28	11404.0	19938.0	22830.0	13260.0	19637.0	143159.0	4250.0	11267.0	31939.0	11551.0	17993.0	42065.0	44603.0	112599.0	9370.0	12264.0	26195.0	13975.0	11235.0	37165.0	23104.0	14155.0	10065.0	3954.0	3560.0	13790.0	25128.0	32541.0	8500.0	8195.0	117119.0	15576.0	7631.0	20200.0	15520.0	13448.0	12706.0	56350.0	7440.0	26601.0	12290.0	15755.0	12545.0	11500.0	27604.0	4044.0	12567.0	89858.0	11922.0	56280.0	21898.0	8555.0	8634.0	19999.0	21451.0	25790.0	80181.0	27248.0	11578.0	6713.0	11775.0	5774.0	7070.0	12039.0	6820.0	20830.0	11750.0	8215.0	14977.0	6773.0	7490.0	24031.0	31552.0	115696.0	14895.0	98651.0	116424.0	10857.0	30701.0	15134.0	18643.0	53185.0	10812.0	11838.0	11454.0	18111.0	16755.0	7456.0	13140.0	11604.0	9596.0	53721.0	57482.0	11650.0	11847.0	9086.0	1059164.0	13414.0	13476.0	15877.0	16976.0	49086.0	16822.0	10705.0	10763.0	8225.0	13152.0	9145.0	104340.0
2025-07-29	11573.0	19794.0	22811.0	13390.0	19518.0	143981.0	4395.0	11481.0	32004.0	11640.0	17928.0	42480.0	45246.0	112609.0	9365.0	12083.0	25880.0	13815.0	11260.0	37185.0	22881.0	14100.0	10235.0	4084.0	3560.0	13740.0	25029.0	32646.0	8525.0	8315.0	117055.0	15507.0	7563.0	20360.0	15630.0	13343.0	12813.0	56750.0	7425.0	26557.0	12365.0	15540.0	12370.0	11569.0	27703.0	4059.0	12656.0	90269.0	11697.0	56280.0	21973.0	8526.0	9130.0	20078.0	21585.0	26025.0	80216.0	27783.0	11529.0	6628.0	11840.0	5813.0	7090.0	12024.0	6830.0	20870.0	11825.0	8370.0	15047.0	6843.0	7580.0	24206.0	31523.0	115696.0	14886.0	98665.0	116474.0	10872.0	31049.0	15080.0	18629.0	54550.0	10763.0	11789.0	11395.0	18067.0	16910.0	7437.0	13121.0	11685.0	9601.0	53726.0	57917.0	11730.0	11857.0	9106.0	1059239.0	13439.0	13369.0	16022.0	16913.0	49244.0	16812.0	10770.0	10831.0	8268.0	13255.0	9195.0	104345.0
2025-07-30	11658.0	20303.0	22598.0	13335.0	19533.0	142979.0	4380.0	11417.0	32772.0	11700.0	18267.0	42000.0	44827.0	112875.0	9340.0	12279.0	25560.0	13755.0	11190.0	36590.0	22791.0	14190.0	10205.0	4069.0	3540.0	13725.0	24096.0	32363.0	8426.0	8320.0	117227.0	15297.0	7568.0	20160.0	15715.0	13268.0	12798.0	57205.0	7535.0	26512.0	12350.0	15800.0	12560.0	11559.0	27305.0	4072.0	12587.0	90641.0	11899.0	56285.0	21788.0	8362.0	8922.0	19905.0	21426.0	25550.0	80689.0	27723.0	11276.0	6518.0	11935.0	5769.0	6957.0	11970.0	6845.0	20800.0	11601.0	8265.0	15002.0	6629.0	7230.0	23896.0	30983.0	115899.0	14822.0	99078.0	116528.0	10802.0	30900.0	15040.0	18594.0	53695.0	10719.0	11839.0	11246.0	17858.0	16745.0	7530.0	13111.0	11648.0	9596.0	53726.0	57602.0	11675.0	11784.0	9035.0	1059314.0	13419.0	13432.0	15967.0	16714.0	49749.0	16256.0	10760.0	10778.0	8292.0	13147.0	9275.0	104355.0
2025-07-31	11493.0	19399.0	22366.0	13295.0	19383.0	145188.0	4360.0	11761.0	32747.0	11670.0	17575.0	41875.0	44997.0	112981.0	9425.0	12206.0	26090.0	13630.0	11160.0	36555.0	22985.0	14015.0	10200.0	4129.0	3615.0	13775.0	24091.0	32671.0	8361.0	8410.0	117272.0	15152.0	7472.0	20250.0	15710.0	13114.0	12591.0	57110.0	7540.0	26859.0	12375.0	15355.0	12285.0	11598.0	27639.0	4068.0	12641.0	90915.0	11824.0	56295.0	22008.0	8307.0	8897.0	20098.0	21759.0	25410.0	80896.0	28051.0	11236.0	6334.0	12100.0	5626.0	6987.0	11828.0	6760.0	20755.0	11511.0	8180.0	14917.0	6664.0	7100.0	24395.0	31842.0	115820.0	14901.0	98974.0	116563.0	10671.0	31538.0	15135.0	18814.0	55840.0	10578.0	11873.0	11370.0	18072.0	16755.0	7540.0	13027.0	11661.0	9581.0	53736.0	57772.0	11705.0	11646.0	8926.0	1059525.0	13493.0	13605.0	16160.0	17192.0	49832.0	16375.0	10765.0	10793.0	8311.0	13408.0	9305.0	104375.0
2025-08-01	10986.0	18851.0	22449.0	12450.0	19319.0	143393.0	4180.0	11531.0	31330.0	11267.0	17181.0	39965.0	42966.0	112541.0	9025.0	11975.0	25695.0	13480.0	11055.0	36685.0	22687.0	14200.0	9795.0	3934.0	3560.0	13125.0	24151.0	32393.0	8445.0	8180.0	116966.0	15157.0	7432.0	20055.0	15085.0	12964.0	12551.0	54740.0	7480.0	26259.0	12474.0	14670.0	11750.0	11672.0	27177.0	4010.0	12731.0	91350.0	11510.0	56305.0	21858.0	8362.0	8738.0	19969.0	21481.0	24350.0	80063.0	27338.0	11098.0	6289.0	11540.0	5779.0	6859.0	11789.0	6915.0	20890.0	11387.0	8160.0	14518.0	6489.0	7115.0	24286.0	31632.0	115543.0	14802.0	98646.0	116439.0	10656.0	30636.0	14891.0	18404.0	54360.0	10439.0	11764.0	11072.0	17834.0	16551.0	7477.0	13116.0	11780.0	9581.0	53746.0	58347.0	11825.0	11611.0	8926.0	1059599.0	13454.0	13660.0	15982.0	17082.0	50010.0	15894.0	10824.0	10903.0	8363.0	13378.0	9309.0	104385.0
2025-08-04	11179.0	19090.0	22241.0	12745.0	19697.0	140171.0	4210.0	11531.0	31645.0	11391.0	17371.0	40740.0	43799.0	113145.0	9150.0	11896.0	25660.0	13415.0	11025.0	36180.0	22711.0	13765.0	9895.0	3979.0	3620.0	13330.0	24321.0	31790.0	8311.0	8310.0	117350.0	14932.0	7452.0	19780.0	15265.0	12790.0	12541.0	55410.0	7560.0	25961.0	12454.0	14765.0	11855.0	11648.0	26784.0	4049.0	12651.0	90846.0	11554.0	56305.0	21400.0	8307.0	8579.0	19563.0	20998.0	25220.0	80896.0	26954.0	10934.0	6239.0	11585.0	5646.0	6854.0	11661.0	6990.0	21020.0	11168.0	8170.0	14313.0	6379.0	7050.0	23522.0	30738.0	116126.0	14638.0	99233.0	116723.0	10518.0	30108.0	14752.0	18195.0	54420.0	10444.0	11725.0	11018.0	17381.0	16117.0	7555.0	12967.0	11670.0	9586.0	53746.0	57682.0	11700.0	11488.0	8863.0	1059673.0	13344.0	13625.0	15602.0	16843.0	49990.0	15686.0	10765.0	10733.0	8297.0	13081.0	9309.0	104385.0
2025-08-05	11488.0	19160.0	22444.0	12955.0	19796.0	142820.0	4300.0	11811.0	32463.0	11566.0	17356.0	41540.0	44667.0	113266.0	9100.0	11985.0	25980.0	13600.0	11085.0	36730.0	23169.0	13895.0	10155.0	4084.0	3650.0	13620.0	25557.0	32228.0	8371.0	8385.0	117434.0	15127.0	7457.0	20135.0	15475.0	13069.0	12695.0	56180.0	7625.0	26393.0	12519.0	15600.0	12500.0	11712.0	27137.0	4082.0	12661.0	91723.0	11644.0	56305.0	21738.0	8402.0	8872.0	19865.0	21396.0	26090.0	81079.0	27583.0	11118.0	6388.0	11730.0	5675.0	6903.0	11770.0	6885.0	21140.0	11367.0	8230.0	14548.0	6384.0	7145.0	24056.0	31592.0	116285.0	14807.0	99616.0	116736.0	10631.0	30969.0	14946.0	18494.0	55250.0	10514.0	11784.0	11182.0	17485.0	16356.0	7634.0	12922.0	11690.0	9605.0	53751.0	57872.0	11725.0	11586.0	8911.0	1059748.0	13473.0	13843.0	15942.0	17162.0	50524.0	15904.0	10834.0	10846.0	8372.0	13322.0	9439.0	104390.0
2025-08-06	11554.0	19145.0	22529.0	13125.0	19861.0	141872.0	4435.0	11776.0	32129.0	11695.0	17530.0	41475.0	45116.0	113208.0	9170.0	12083.0	25970.0	13585.0	11150.0	36635.0	22746.0	13900.0	10080.0	4204.0	3720.0	13720.0	25747.0	32203.0	8336.0	8565.0	117409.0	15277.0	7462.0	20170.0	15460.0	13199.0	12745.0	56100.0	7625.0	26190.0	12509.0	15770.0	12595.0	11697.0	27162.0	4087.0	12661.0	91742.0	11692.0	56315.0	21693.0	8412.0	8877.0	19831.0	21262.0	26280.0	80793.0	27123.0	11147.0	6443.0	11645.0	5680.0	6972.0	11832.0	6925.0	21205.0	11367.0	8270.0	14238.0	6329.0	7100.0	23921.0	31303.0	116235.0	14807.0	99448.0	116727.0	10681.0	30257.0	14896.0	18364.0	54400.0	10559.0	11759.0	11157.0	17530.0	16471.0	7625.0	12917.0	11710.0	9615.0	53756.0	57922.0	11735.0	11661.0	8972.0	1059822.0	13473.0	13858.0	15807.0	17007.0	50524.0	15750.0	10829.0	10856.0	8377.0	13270.0	9439.0	104405.0
2025-08-07	11648.0	19354.0	22524.0	13075.0	19955.0	142835.0	4400.0	11746.0	32369.0	11635.0	17649.0	40665.0	45211.0	113252.0	9600.0	11955.0	25595.0	13660.0	11255.0	36235.0	22463.0	13680.0	10085.0	4339.0	3755.0	13710.0	25662.0	32258.0	8331.0	8640.0	117395.0	15287.0	7481.0	20055.0	15590.0	13084.0	12695.0	56605.0	7600.0	26522.0	12434.0	15660.0	12515.0	11638.0	26689.0	4095.0	12597.0	91115.0	11604.0	56325.0	21698.0	8402.0	8520.0	19826.0	21401.0	25985.0	80871.0	27238.0	11063.0	6373.0	11780.0	5670.0	6888.0	11726.0	6850.0	21170.0	11426.0	8250.0	14418.0	6279.0	7100.0	23981.0	31632.0	116215.0	14797.0	99522.0	116800.0	10586.0	30591.0	14981.0	18589.0	54090.0	10559.0	11878.0	10914.0	17560.0	16621.0	7605.0	12768.0	11643.0	9610.0	53766.0	57547.0	11670.0	11561.0	8907.0	1060034.0	13429.0	13640.0	15892.0	16948.0	49975.0	15780.0	10760.0	10788.0	8339.0	13408.0	9343.0	104420.0
2025-08-08	11628.0	19379.0	22366.0	13010.0	20209.0	144041.0	4380.0	11676.0	32339.0	11715.0	17694.0	40845.0	44697.0	113261.0	9515.0	12034.0	25500.0	13775.0	11255.0	36485.0	22582.0	13705.0	9790.0	4359.0	3815.0	13740.0	25767.0	32481.0	8331.0	8760.0	117459.0	15287.0	7568.0	20040.0	15560.0	13074.0	12720.0	56460.0	7595.0	26567.0	12499.0	15505.0	12365.0	11707.0	26848.0	4114.0	12661.0	91698.0	11624.0	56330.0	21773.0	8312.0	8505.0	19905.0	21575.0	25770.0	81059.0	27568.0	11266.0	6588.0	11830.0	5739.0	6972.0	11813.0	6830.0	21500.0	11531.0	8170.0	14069.0	6379.0	7220.0	24101.0	31972.0	116265.0	14876.0	99542.0	116795.0	10661.0	31004.0	14956.0	18634.0	51475.0	10544.0	11992.0	10854.0	17431.0	16705.0	7595.0	12847.0	11695.0	9605.0	53775.0	57902.0	11735.0	11641.0	8944.0	1060108.0	13468.0	13739.0	15957.0	16933.0	50308.0	15760.0	10844.0	10856.0	8377.0	13521.0	9377.0	104435.0
2025-08-11	11564.0	19340.0	22346.0	12740.0	19821.0	145068.0	4340.0	11661.0	32772.0	11531.0	17610.0	40775.0	44667.0	113223.0	9455.0	11906.0	25505.0	13920.0	11310.0	36210.0	22642.0	13725.0	9865.0	4099.0	3770.0	13875.0	26141.0	32611.0	8376.0	8620.0	117473.0	15292.0	7563.0	20100.0	15555.0	13109.0	12735.0	56460.0	7585.0	26775.0	12474.0	15995.0	12840.0	11682.0	26878.0	4095.0	12661.0	91516.0	11520.0	56330.0	21928.0	8312.0	8539.0	20033.0	21739.0	26050.0	81138.0	27728.0	11534.0	6903.0	12025.0	5759.0	7031.0	11856.0	6770.0	21235.0	11690.0	8190.0	13794.0	6384.0	7350.0	24176.0	32217.0	116131.0	14931.0	99283.0	116760.0	10705.0	31069.0	15065.0	18799.0	49900.0	10607.0	12075.0	10924.0	17580.0	16646.0	7590.0	12877.0	11700.0	9615.0	53775.0	57882.0	11730.0	11685.0	8954.0	1060182.0	13518.0	13670.0	16080.0	16977.0	50214.0	15894.0	10839.0	10836.0	8381.0	13671.0	9373.0	104435.0
2025-08-12	11623.0	19439.0	22395.0	12990.0	19622.0	144844.0	4290.0	11357.0	32622.0	11431.0	17624.0	40555.0	44363.0	113010.0	9465.0	11901.0	25465.0	13800.0	11255.0	36370.0	22587.0	13600.0	9760.0	3939.0	3780.0	13755.0	26161.0	32586.0	8605.0	8420.0	117336.0	15277.0	7558.0	19980.0	15490.0	13084.0	12818.0	56280.0	7560.0	26696.0	12479.0	15895.0	12740.0	11677.0	26650.0	4100.0	12676.0	91551.0	11450.0	56330.0	21908.0	8268.0	8480.0	20019.0	21694.0	25615.0	80615.0	27668.0	11514.0	7028.0	11970.0	5784.0	6918.0	11828.0	6805.0	21035.0	11675.0	8400.0	13605.0	6424.0	7345.0	24156.0	32207.0	115978.0	14891.0	99308.0	116736.0	10681.0	31054.0	15040.0	18729.0	48910.0	10549.0	12032.0	10943.0	17624.0	16720.0	7570.0	12927.0	11705.0	9610.0	53780.0	57927.0	11745.0	11651.0	8949.0	1060256.0	13483.0	13704.0	15962.0	16967.0	50154.0	15919.0	10844.0	10869.0	8381.0	13691.0	9363.0	104440.0
2025-08-13	11608.0	19654.0	22781.0	13020.0	19697.0	145781.0	4240.0	11581.0	33376.0	11491.0	17759.0	41550.0	44338.0	112928.0	9385.0	11989.0	25845.0	13865.0	11295.0	36495.0	22866.0	13565.0	9850.0	3884.0	3795.0	13995.0	25782.0	32756.0	8719.0	8250.0	117208.0	15596.0	7540.0	20220.0	15665.0	13468.0	12843.0	56875.0	7540.0	27038.0	12424.0	16010.0	12865.0	11628.0	27007.0	4100.0	12616.0	91140.0	11480.0	56350.0	21978.0	8466.0	8753.0	20088.0	21844.0	25655.0	80339.0	28261.0	11727.0	6963.0	12270.0	5774.0	6928.0	11872.0	6715.0	20995.0	11969.0	8370.0	14064.0	6599.0	7355.0	24291.0	32422.0	115815.0	14945.0	99444.0	116785.0	10730.0	31593.0	15175.0	18964.0	49800.0	10656.0	11987.0	10953.0	17724.0	16775.0	7555.0	12887.0	11648.0	9630.0	53795.0	57637.0	11690.0	11695.0	8967.0	1060537.0	13483.0	13610.0	16195.0	17246.0	49783.0	15944.0	10775.0	10831.0	8363.0	13681.0	9300.0	104470.0
2025-08-14	11648.0	19290.0	22924.0	13000.0	19717.0	145582.0	4310.0	11556.0	33326.0	11431.0	17674.0	41565.0	44338.0	113141.0	9385.0	12058.0	26435.0	13990.0	11340.0	36330.0	23249.0	13735.0	9945.0	3944.0	3745.0	14025.0	26539.0	32815.0	8849.0	8215.0	117360.0	15581.0	7612.0	20300.0	15660.0	13657.0	12987.0	56815.0	7600.0	26998.0	12469.0	16300.0	13065.0	11672.0	27227.0	4072.0	12607.0	91805.0	11569.0	56360.0	22033.0	8481.0	8942.0	20132.0	21814.0	25745.0	80472.0	28276.0	11687.0	6933.0	12344.0	5789.0	7006.0	12021.0	6725.0	21065.0	11944.0	8549.0	14253.0	6738.0	7400.0	24151.0	32312.0	116092.0	15000.0	99694.0	116865.0	10842.0	31856.0	15189.0	18919.0	50200.0	10773.0	11947.0	11102.0	17704.0	16994.0	7600.0	12927.0	11653.0	9650.0	53800.0	57652.0	11685.0	11847.0	9045.0	1060612.0	13483.0	13620.0	16055.0	17316.0	50114.0	15934.0	10820.0	10865.0	8372.0	13604.0	9348.0	104485.0
2025-08-18	11334.0	19030.0	22835.0	12690.0	19647.0	145288.0	4270.0	11447.0	32468.0	11451.0	17465.0	40970.0	43675.0	112749.0	9395.0	11975.0	26820.0	14160.0	11385.0	36050.0	23592.0	13685.0	9850.0	3934.0	3720.0	13670.0	26619.0	32854.0	8769.0	8165.0	117084.0	15616.0	7573.0	20295.0	15420.0	13458.0	13076.0	55960.0	7495.0	26869.0	12429.0	15835.0	12680.0	11643.0	27147.0	4077.0	12641.0	91321.0	11564.0	56365.0	22047.0	8531.0	9081.0	20142.0	21769.0	25260.0	79954.0	27901.0	11786.0	7003.0	11935.0	5951.0	7169.0	11991.0	6755.0	21030.0	11865.0	8749.0	14099.0	6783.0	7625.0	24076.0	32112.0	115751.0	14995.0	99367.0	116703.0	10847.0	31144.0	15185.0	18849.0	50510.0	10724.0	11962.0	11410.0	17709.0	17039.0	7506.0	13161.0	11666.0	9620.0	53805.0	57782.0	11710.0	11827.0	9025.0	1060686.0	13498.0	13625.0	16105.0	17461.0	49501.0	16187.0	10785.0	10874.0	8353.0	13696.0	9250.0	104480.0
2025-08-19	11304.0	19345.0	22736.0	12575.0	19562.0	145607.0	4210.0	10967.0	32493.0	11337.0	17610.0	40140.0	43111.0	112609.0	9460.0	11896.0	26860.0	14125.0	11360.0	36370.0	23662.0	13650.0	9605.0	3944.0	3700.0	13490.0	26983.0	32934.0	8689.0	8155.0	117025.0	15387.0	7558.0	20310.0	15305.0	13458.0	13100.0	55575.0	7460.0	26820.0	12459.0	15815.0	12690.0	11667.0	27227.0	4068.0	12681.0	91247.0	11440.0	56365.0	22106.0	8501.0	8897.0	20202.0	21809.0	24795.0	79629.0	28056.0	11811.0	7043.0	11800.0	6040.0	7450.0	11996.0	6770.0	21040.0	11969.0	8724.0	14219.0	6873.0	7550.0	24101.0	32137.0	115617.0	15020.0	99198.0	116668.0	10842.0	31254.0	15155.0	18804.0	48240.0	10690.0	11932.0	11405.0	17734.0	17104.0	7462.0	13245.0	11725.0	9620.0	53810.0	58032.0	11760.0	11822.0	9045.0	1060758.0	13464.0	13522.0	16115.0	17406.0	49471.0	16276.0	10810.0	10894.0	8353.0	13704.0	9240.0	104490.0
2025-08-20	11349.0	19499.0	22889.0	12315.0	19478.0	144011.0	4130.0	10758.0	32059.0	11327.0	17734.0	39935.0	42742.0	112648.0	9395.0	12121.0	26730.0	14070.0	11280.0	36630.0	23582.0	13700.0	9515.0	3949.0	3725.0	13410.0	27053.0	32954.0	8630.0	8215.0	117094.0	15522.0	7578.0	20305.0	15220.0	13348.0	13308.0	55225.0	7495.0	26383.0	12549.0	15710.0	12605.0	11751.0	27350.0	4077.0	12770.0	91927.0	11644.0	56365.0	22081.0	8541.0	8768.0	20177.0	21575.0	24290.0	79851.0	27458.0	11712.0	6973.0	11640.0	6015.0	7454.0	12124.0	6880.0	21100.0	11775.0	9004.0	14094.0	6708.0	7570.0	23612.0	30898.0	115687.0	15020.0	99258.0	116708.0	10975.0	30536.0	15050.0	18494.0	47760.0	10768.0	12155.0	11539.0	17893.0	17124.0	7482.0	13355.0	11789.0	9615.0	53810.0	58377.0	11830.0	11970.0	9158.0	1060833.0	13503.0	13690.0	15862.0	17416.0	49965.0	16063.0	10879.0	10952.0	8433.0	13520.0	9323.0	104495.0
2025-08-21	11354.0	19514.0	22711.0	12305.0	19543.0	144011.0	4300.0	11122.0	31530.0	11376.0	17709.0	39775.0	43011.0	112884.0	9360.0	12146.0	26750.0	14080.0	11255.0	36575.0	23831.0	13840.0	9580.0	4054.0	3710.0	13325.0	27756.0	33014.0	8789.0	8305.0	117173.0	15626.0	7612.0	20110.0	15250.0	13318.0	13377.0	55360.0	7515.0	26373.0	12569.0	15730.0	12665.0	11766.0	27330.0	4095.0	12770.0	92103.0	11706.0	56375.0	22091.0	8466.0	9001.0	20187.0	21575.0	24365.0	80147.0	27583.0	11643.0	6908.0	11455.0	5996.0	7371.0	12192.0	6880.0	21125.0	11665.0	9053.0	14189.0	6718.0	7530.0	23622.0	31008.0	115756.0	15024.0	99357.0	116740.0	11024.0	30396.0	15070.0	18504.0	49340.0	10823.0	12229.0	11623.0	18057.0	17114.0	7511.0	13454.0	11789.0	9610.0	53820.0	58342.0	11835.0	12025.0	9210.0	1061051.0	13478.0	13739.0	15862.0	17421.0	50139.0	16117.0	10879.0	10947.0	8446.0	13461.0	9348.0	104520.0
2025-08-22	11294.0	19529.0	22929.0	12370.0	19503.0	142371.0	4345.0	11432.0	31695.0	11441.0	17719.0	40155.0	43525.0	112696.0	9310.0	12111.0	26760.0	14110.0	11310.0	36250.0	23786.0	13835.0	9765.0	4089.0	3710.0	13420.0	27168.0	32691.0	8779.0	8345.0	117055.0	15482.0	7593.0	19950.0	15370.0	13368.0	13521.0	55820.0	7485.0	26165.0	12479.0	15525.0	12490.0	11687.0	27117.0	4095.0	12721.0	91379.0	11654.0	56385.0	21898.0	8621.0	9056.0	19999.0	21326.0	24995.0	79806.0	27148.0	11583.0	6908.0	11520.0	6109.0	7253.0	12172.0	6940.0	21035.0	11601.0	9782.0	14149.0	6649.0	7645.0	23462.0	30653.0	115657.0	14941.0	99170.0	116698.0	10995.0	30123.0	14986.0	18354.0	51405.0	10823.0	12085.0	11529.0	17888.0	16964.0	7482.0	13201.0	11750.0	9591.0	53830.0	58147.0	11790.0	11985.0	9190.0	1061125.0	13429.0	13570.0	15687.0	17326.0	49749.0	16092.0	10864.0	10889.0	8390.0	13329.0	9285.0	104530.0
2025-08-25	11319.0	19534.0	23329.0	12770.0	19751.0	143931.0	4390.0	11656.0	32617.0	11531.0	17749.0	40920.0	44134.0	112841.0	9465.0	12299.0	26860.0	14230.0	11375.0	36635.0	23925.0	14100.0	9940.0	4079.0	3700.0	13700.0	26819.0	33089.0	8714.0	8335.0	117193.0	15786.0	7661.0	20450.0	15560.0	13912.0	13802.0	56505.0	7525.0	26611.0	12469.0	15875.0	12800.0	11682.0	27619.0	4100.0	12661.0	91458.0	11859.0	56385.0	22111.0	8911.0	9289.0	20202.0	21565.0	25470.0	79767.0	27801.0	11950.0	7083.0	11780.0	6173.0	7479.0	12282.0	6825.0	21135.0	11984.0	9957.0	14283.0	6918.0	7855.0	23831.0	31478.0	115756.0	15064.0	99572.0	116805.0	11103.0	30945.0	15224.0	18664.0	51740.0	11005.0	12012.0	11554.0	18142.0	17299.0	7511.0	13166.0	11685.0	9660.0	53830.0	57812.0	11720.0	12113.0	9262.0	1061197.0	13483.0	13590.0	15847.0	17461.0	49690.0	16346.0	10854.0	10898.0	8381.0	13535.0	9270.0	104535.0
